CASRN,Chemical_Name,standardized_smi,LD50_median,label,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1942-80-9,S-(4-Chloro-3-methylphenyl) O-methyl ethylphosphonodithioate,CCP(=S)(OC)SC1=CC=C(Cl)C(C)=C1,89.0,1,5.962155962179109,5.962155962179109,0.7931175988914088,-1.7310868606701943,0.7389681751034669,14.933333333333334,280.78200000000004,266.66999999999996,279.991221378,84,0,0.1231310704572177,-0.34438503107407226,0.34438503107407226,0.1231310704572177,1.5333333333333334,2.2,2.6666666666666665,35.49569253184113,10.233438506258256,2.149986056371103,-2.1697177162075776,2.617569369035238,-1.840136958388682,8.68969720525217,0.4706188235055149,2.2328678207784285,2.8976369597653284,387.00882015171345,11.474691494688164,8.9890805286562,12.272429827530024,7.004149058184817,4.610445648621545,9.315449289159307,3.111984337392993,11.172774808192786,2.039372467950857,9.118721195856189,1.065487755756308,5.014256044790736,0.47,1920.2663258694486,13.53464124111183,5.69560199791349,3.7577985921060617,105.38626526891422,4.5237471617118175,5.466602804433769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71325797467495,30.68628989677245,23.189824358004557,0.0,4.5237471617118175,40.256123579418094,0.0,0.0,0.0,18.742957874899023,13.271707568745455,28.78518601082315,0.0,0.0,0.0,0.0,0.0,28.449267490779448,13.271707568745455,16.330603250350464,6.923737199690624,12.487188691387619,23.094584680902603,5.022633313741326,0.0,0.0,9.23,5.466602804433769,0.0,0.0,0.0,0.0,21.64347830842402,0.0,18.49152233739069,19.056471336613846,12.990104268152233,27.93154314058298,5.416904525699168,13.10241799291733,1.1425308641975311,0.7931175988914088,-0.6519916855631143,0.0,5.960987654320988,0.8940218726379441,4.064180506564766,1.694497337000644,0.4,15,0,1,0,0,0,0,1,0,1,1,0,3,0,5,0,4,0,0,0,0,1,5.139195312927924,1,4.716320000000002,73.88100000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943-79-9,Phenyl methylcarbamate,CNC(=O)OC1=CC=CC=C1,540.0,0,10.647874149659863,10.647874149659863,0.4479629629629629,-0.4479629629629629,0.6584875447006163,8.818181818181818,151.165,142.093,151.063328528,58,0,0.41183833396242026,-0.410366119155506,0.41183833396242026,0.410366119155506,1.3636363636363635,2.0,2.5454545454545454,16.54975910708211,10.340232238809387,1.9703884401096134,-2.003175389108259,2.070212440804159,-2.213793802603404,5.692503783753079,0.20270206777210228,2.0607532263263386,2.57930229200732,233.10719092921434,8.104448006685086,6.203247926875856,6.203247926875856,5.325698502695489,3.2730560382187543,3.2730560382187543,1.9525720807663727,1.9525720807663727,1.1578781435742664,1.1578781435742664,0.646605733402883,0.646605733402883,-1.5099999999999998,370.93558073874095,7.595374077976819,3.607707076422454,2.292303972882069,64.98621686144885,10.05365155780638,5.749511833283905,0.0,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,18.19910120538483,12.13273413692322,7.04767198267719,0.0,9.53140013787187,6.093240070938415,0.0,5.316788604006331,0.0,0.0,7.04767198267719,30.33183534230805,0.0,5.749511833283905,10.05365155780638,4.794537184071822,5.749511833283905,0.0,13.140912053615605,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,38.33,6.093240070938415,4.794537184071822,0.0,0.0,5.749511833283905,0.0,7.04767198267719,24.26546827384644,6.06636706846161,5.316788604006331,4.736862953800049,4.813472222222222,0.0,10.647874149659863,2.3522874149659865,0.0,0.5480092592592594,8.900532879818593,-0.4479629629629629,0.0,1.5191203703703704,0.125,11,1,3,0,0,0,1,1,0,1,0,0,2,1,3,0,1,0,0,0,0,0,2.491080437199331,1,1.4048,41.52570000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19444-21-4,allyl 2-hydroxyisobutyrate,CC(C)(O)C(=O)OCC=C,500.0,0,10.703472222222222,10.703472222222222,0.14168981481481469,-1.3997916666666663,0.46279007494264723,10.7,144.17,132.07399999999998,144.078644244,58,0,0.33733547857002494,-0.45935721557695375,0.45935721557695375,0.33733547857002494,1.8,2.3,2.6,16.54794851941548,10.142044337589185,2.2425662560182573,-2.1347696602462105,2.023083548552117,-2.3253348008821577,5.776325699982428,-0.15995227726695052,1.8019799364419475,3.7398948846507567,132.27687059049154,8.19867061274927,6.255274007990405,6.255274007990405,4.481380475434849,2.987026803736381,2.987026803736381,2.4461538414990986,2.4461538414990986,0.8318141956600643,0.8318141956600643,0.3112253511533358,0.3112253511533358,-0.8300000000000001,102.71285637719102,9.17,3.366309336701694,3.2460171675453,60.308601763771584,9.843390348640755,6.606881964512918,5.601050810983688,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,12.654955790432378,13.847474399381248,0.0,0.0,14.637927532712578,5.9693052879518484,0.0,0.0,0.0,19.448525210364934,6.606881964512918,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,23.28376545828916,9.53140013787187,0.0,13.847474399381248,12.654955790432378,0.0,0.0,0.0,46.53,11.570356098935537,4.794537184071822,0.0,6.606881964512918,0.0,0.0,19.92349450621513,0.0,0.0,11.315798637398547,5.106527394840706,4.548611111111111,0.0,10.703472222222222,9.0039559712774,-1.3997916666666663,-0.6320370370370367,0.0,1.4480555555555554,6.244400510204081,0.0,0.5714285714285714,10,1,3,0,0,0,0,0,0,0,0,0,3,1,3,0,3,0,0,0,0,0,3.086905661755453,0,0.4865,37.4538,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947-37-1,Tetragastrin [JAN],CSCC[C@H](NC(=O)[C@@H](N)CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,2000.0,0,13.260558871760619,13.260558871760619,0.0797364770727631,-1.526667734988061,0.12310572781023538,13.857142857142858,596.7100000000002,560.4220000000004,596.2417038719999,224,0,0.3054810620751549,-0.4811623082866603,0.4811623082866603,0.3054810620751549,0.8571428571428571,1.4761904761904763,2.142857142857143,32.16636507000705,10.036316217284705,2.3107886087845673,-2.245316828703913,2.1858286323621696,-2.5797066239074935,7.9810026784577435,-0.141012059686087,3.3663428159372275,1.6871613171189817,1397.527169003911,30.64768912319608,23.169841551249892,23.986338132177618,20.082626453516955,13.342922833597637,14.736769683714986,9.82506586226341,10.810664421916893,6.64945444026079,7.293404991120169,4.414463292390799,4.885867813181829,-4.359999999999999,1471648347.8242705,32.15831264427272,15.588684749265258,9.347301779588674,246.90777621688918,37.508206682131274,18.12552248744388,0.0,23.628718917406022,0.0,5.9693052879518484,23.97268592035911,0.0,11.761884949391115,0.0,48.53093654769288,42.04353608796581,23.520590126620142,12.462662452073971,29.079213315199812,52.26283408683004,0.0,20.934344332966198,11.46733495432437,49.850649808295884,12.008622790258194,71.92105017116157,0.0,0.0,27.417700766343362,0.0,0.0,11.761884949391115,75.86451622799582,36.814329166211124,0.0,23.96854622924601,60.794147187767564,0.0,10.902924932081056,0.0,209.5,60.18620914487572,29.079213315199812,0.0,19.26246486877803,5.752853606746789,22.02982791547505,11.761884949391115,36.52867891392113,30.52123745735784,20.934344332966198,11.46733495432437,0.0,1.44491697009346,66.05814678348646,17.86114566838007,14.144345130274559,-3.8895363969555206,11.689032197969958,3.3586163134176776,0.0,0.0,0.3448275862068966,42,9,12,0,0,0,4,2,1,3,4,0,7,7,13,1,16,0,0,0,0,0,11.935852330473292,3,0.4479000000000054,160.36239999999987,1,0,0,0,0,1,1,0,1,1,5,4,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1947-58-6,"1,4-Butanediol, 2,3-dibromo-, (+,-)-",OC[C@@H](Br)[C@H](Br)CO,2460.0,0,8.448310185185186,8.448310185185186,0.03817129629629634,-0.048611111111111605,0.713601690305514,18.0,247.914,239.85,245.889103696,50,0,0.05677265726911288,-0.39516972933423083,0.39516972933423083,0.05677265726911288,1.0,1.25,1.375,79.91997990910754,10.332099944368329,2.114943050073876,-2.088234363143459,2.115167467119217,-2.2061943063856337,9.11978992415004,0.25629056831922736,1.843888400484791,3.292478156075495,52.0,6.568914100752346,4.219270237770717,7.391263316000126,3.718744015013406,2.21872122676672,4.050072284350099,1.397135907724811,3.7494276853516437,0.7412914981070267,3.3061567284320326,0.22875310578894556,0.5631105341053986,0.8799999999999999,53.47276361405894,8.879999999999997,4.730174498823146,3.0165960555149733,65.15764008669412,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.859887795898697,0.0,0.0,22.86811206961946,10.213054789681411,31.859887795898697,0.0,0.0,0.0,9.654348140593624,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,31.859887795898697,33.08116685930087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.46,0.0,0.0,0.0,22.86811206961946,0.0,0.0,0.0,0.0,0.0,31.859887795898697,10.213054789681411,0.0,6.290925925925926,-0.09722222222222299,16.89662037037037,0.0,0.0,0.0,0.0,0.0763425925925929,0.0,1.0,8,2,2,0,0,0,0,0,0,0,2,0,2,2,4,0,3,0,0,0,0,0,5.250493693693691,0,0.49800000000000005,39.60160000000001,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19485-08-6,Cyproquinate,CCOC(=O)C1=CNC2=CC(OCC3CC3)=C(OCC3CC3)C=C2C1=O,3000.0,0,12.717621435920048,12.717621435920048,0.0007947268413535102,-0.6202234166546934,0.7337481620461332,16.5,357.4060000000001,334.2220000000001,357.157622836,138,0,0.3431437217548845,-0.4893853304573836,0.4893853304573836,0.3431437217548845,1.0769230769230769,1.6923076923076923,2.269230769230769,16.53375913842828,10.115819746335122,2.2509708734615517,-2.1388125009270595,2.3633647628863415,-2.180282944961695,5.938343548372068,0.052442262760253475,3.5341770704169186,1.6918730714987473,879.6359179867945,18.095647359318303,14.87774026657328,14.87774026657328,12.652198343190415,9.2752934614827,9.2752934614827,7.1052313527620194,7.1052313527620194,4.783412491355588,4.783412491355588,2.798136911197866,2.798136911197866,-2.5,2103259.4581465167,16.941082235671058,7.016781919379322,3.6875318845015816,150.99909647209108,19.194567382347355,5.563451491696996,11.49902366656781,5.428790391900541,0.0,5.9693052879518484,4.794537184071822,4.794537184071822,0.0,0.0,0.0,50.509202852179065,12.263210640074686,30.723570825619813,19.005126045471968,16.872230220032908,0.0,4.983978520947208,11.835812092322787,32.60702369139466,19.820645893538753,34.116356776205656,0.0,11.49902366656781,14.90251629950064,0.0,11.49902366656781,0.0,30.773929702437812,4.736862953800049,11.835812092322787,42.96501236716348,23.124114892608116,0.0,10.902924932081056,0.0,77.62,5.9693052879518484,9.589074368143644,0.0,17.599123848110455,47.451524619997485,0.0,31.880130063317115,19.056471336613843,0.0,4.983978520947208,14.210588861400147,16.825962528683036,0.0,27.699480333596046,0.4028906840513986,0.25830916162761497,1.7959724327513138,3.470022439531368,6.160800886717088,3.219894866375469,0.0,0.5,26,1,6,2,0,2,0,1,1,2,0,0,5,1,6,1,8,2,0,2,0,0,4.57199536638365,4,3.2824000000000018,96.96320000000006,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1952-96-1,"1,3-Propanediol, 2-(((4-(bis(2-chloroethyl)amino)phenyl)methylene)amino)-1-(4-nitrophenyl)-",OCC(N=CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)C1=CC=C(C=C1)[N+]([O-])=O,4000.0,0,10.733827581367164,10.733827581367164,0.06716031644290865,-1.0840179959597347,0.24160388989226445,13.379310344827585,440.3270000000001,417.14300000000026,439.10656157599993,156,0,0.26894513311880086,-0.3940319170026263,0.3940319170026263,0.26894513311880086,1.0689655172413792,1.6551724137931034,2.1379310344827585,35.49675429282911,10.026904965071163,2.195434618985994,-2.2245385663635004,2.2209932269214554,-2.269738592539401,6.18296873719061,-0.3844526802325884,2.741122492732499,2.079130468966704,794.3785385235396,21.225403871315223,15.694880371464595,17.206738263501506,13.993932260492077,9.031830721365573,10.100875689015272,6.278116647501452,7.034045593519907,4.379133768559338,4.717195470450745,2.770924434462334,3.1790010072749166,-2.1899999999999995,2670818.183038896,23.09249431306933,11.724920270549424,6.677740114543967,178.9111660774525,15.112964520531888,12.145807216896262,0.0,0.0,5.687386274683562,0.0,15.106723001401239,0.0,0.0,23.20187978046503,12.13273413692322,35.392371257240434,48.88424069290793,11.530193013330589,15.136365838499081,40.79125290936747,0.0,0.0,4.992404732635668,12.145807216896262,36.356311397129225,69.77215779985245,0.0,0.0,4.899909730850477,11.374772549367124,0.0,23.20187978046503,58.849208913461105,0.0,10.114318268765572,17.230869371142294,53.523341280328545,0.0,0.0,0.0,99.19999999999999,17.069118265713932,20.327373058446984,0.0,12.29426823919648,30.412971193462823,11.250837766380558,24.26546827384644,6.2146005795353165,24.26546827384644,9.892314463486144,23.20187978046503,0.0,11.662697292397745,16.580759971385014,30.78132936537196,2.176180384892681,0.9976405972642581,12.35353489173308,0.492088041105297,1.0113250114055217,0.0,0.35,29,2,7,0,0,0,0,2,0,2,2,0,6,2,9,0,11,0,0,0,0,2,9.336470850650134,2,3.3922000000000025,116.61900000000004,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195252-02-9,"9H-Purin-6-amine, 9-(cyclopropylmethyl)-N,N-dimethyl-",CN(C)C1=NC=NC2=C1N=CN2CC1CC1,570.0,0,4.416990740740741,4.416990740740741,0.8288624338624337,0.8288624338624337,0.7771858335746218,15.625,217.27599999999995,202.15599999999998,217.13274547999998,84,0,0.16493210426540786,-0.3607814647112441,0.3607814647112441,0.16493210426540786,1.3125,2.125,2.8125,15.193094916146352,10.38541745726127,2.227752120438004,-2.1030613401843263,2.314197516180727,-2.113118432867963,5.824513241297263,0.6375679575515393,2.984604080360684,2.0778205020126297,512.0693211155651,11.120955864630139,9.589439128628312,9.589439128628312,7.754020195423489,5.586229376146883,5.586229376146883,4.604223399072621,4.604223399072621,2.9573433368945956,2.9573433368945956,1.9077744799531577,1.9077744799531577,-1.6500000000000001,10428.20665678023,9.567069270263444,3.4341340984698676,1.520232842581024,94.13479870473512,9.467009378641832,6.3273200747645415,16.981740716219015,0.0,0.0,0.0,0.0,14.951935562841623,0.0,0.0,0.0,18.75954929201341,20.640100371266954,6.3273200747645415,0.0,16.981740716219015,0.0,19.51903521063298,5.917906046161393,19.386399651764595,18.995253696204855,12.654640149529083,0.0,0.0,4.899909730850477,5.817862777835028,0.0,0.0,33.61437917598735,6.544756405912575,5.917906046161393,12.841643245852019,12.654640149529083,0.0,11.16387793838399,0.0,46.84,0.0,0.0,0.0,0.0,0.0,29.444403168292986,12.841643245852019,6.3273200747645415,25.3225737709694,19.51903521063298,0.0,2.1405555555555553,0.0,14.968915343915345,0.0,1.8460648148148153,1.717331821617536,0.0,6.170635550516503,1.0420455404383977,3.9477847064751828,0.5454545454545454,16,0,5,1,0,1,0,0,2,2,0,0,4,0,5,2,3,1,0,1,0,0,2.053412425214683,3,1.3022999999999998,62.37400000000003,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195252-21-2,"9H-Purin-6-amine, N-cyclopropyl-9-(cyclopropylmethyl)-",C(C1CC1)N1C=NC2=C(NC3CC3)N=CN=C12,160.0,1,4.45574074074074,4.45574074074074,0.5987797094146299,0.5987797094146299,0.8683338856723467,19.764705882352942,229.28699999999998,214.167,229.13274547999998,88,0,0.1649247909201897,-0.36537566194468396,0.36537566194468396,0.1649247909201897,1.1764705882352942,2.0588235294117645,2.823529411764706,15.154615791193244,10.386251221040622,2.248378728217738,-2.0423041179716055,2.319702141008616,-2.047805883084238,5.823878878834479,0.6375923831875272,3.2227818439930225,1.7226608245461783,553.0213720250385,11.24227620818978,9.633789364691074,9.633789364691074,8.398979485566356,6.323367102919528,6.323367102919528,5.153407469618414,5.153407469618414,3.4712441551694946,3.4712441551694946,2.1195048177533935,2.1195048177533935,-1.65,30822.68555594927,9.387285895655916,3.4190052772476762,1.7514872491492428,99.28393817900718,9.883888251797686,11.844020792380803,11.465039998602755,0.0,0.0,0.0,0.0,14.951935562841623,0.0,0.0,0.0,31.60119253786543,12.586597235060536,6.3273200747645415,0.0,16.98174071621902,0.0,19.51903521063298,5.917906046161393,38.269883726764576,5.316788604006331,12.654640149529083,0.0,0.0,5.316788604006331,5.817862777835028,0.0,0.0,25.56087603978094,6.544756405912575,5.917906046161393,25.683286491704038,12.654640149529083,0.0,11.16387793838399,0.0,55.63,0.0,0.0,0.0,0.0,6.041840829147961,29.444403168292986,25.683286491704038,6.3273200747645415,6.3273200747645415,24.83582381463931,0.0,2.1594822373393803,0.0,13.112529761904764,3.4141798941798944,1.8843518518518523,1.7307902914252122,0.5987797094146299,8.714586745191903,1.0519661753590324,0.0,0.5833333333333334,17,1,5,2,0,2,0,0,2,2,0,0,4,1,5,2,4,2,0,2,0,0,1.8879517656635443,4,1.8105999999999998,64.69170000000003,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195252-29-0,"9H-Purin-6-amine, N,9-dicyclopropyl-",C1CC1NC1=C2N=CN(C3CC3)C2=NC=N1,130.0,1,4.436157407407408,4.436157407407408,0.6010879629629631,0.6010879629629631,0.8468234433599848,20.25,215.26,202.156,215.11709541599998,82,0,0.16517879875567726,-0.365375660690029,0.365375660690029,0.16517879875567726,1.125,2.0,2.75,15.178435794820725,10.43894718563167,2.2723991139232695,-2.0366066515282517,2.3705441970288406,-2.041320815391479,5.825928140162904,0.7563413658536883,3.2003031005260842,1.8256815239939552,538.2985400238066,10.535169427003233,8.926682583504528,8.926682583504528,7.915816237971963,5.857089936185988,5.857089936185988,4.6961139607939355,4.6961139607939355,3.217226351268889,3.217226351268889,1.9984995019951657,1.9984995019951657,-1.6500000000000001,19611.457400023843,8.496018985291796,2.932607505878032,1.2731507915390445,92.91899606461057,9.883888251797686,11.844020792380803,11.465039998602755,0.0,0.0,0.0,0.0,14.951935562841623,0.0,0.0,0.0,25.683286491704038,12.083681658295921,6.3273200747645415,0.0,16.98174071621902,0.0,19.51903521063298,0.0,37.76696814999996,5.316788604006331,12.654640149529083,0.0,0.0,5.316788604006331,5.817862777835028,0.0,0.0,25.56087603978094,0.0,0.0,31.725127320852,12.654640149529083,0.0,11.16387793838399,0.0,55.63,0.0,0.0,0.0,0.0,12.083681658295921,16.98174071621902,25.683286491704038,6.3273200747645415,6.3273200747645415,24.83582381463931,0.0,2.175685941043084,0.0,13.058328609221467,3.4045663265306123,1.8906944444444447,0.8952777777777781,1.2202314814814814,8.5218820861678,0.0,0.0,0.5454545454545454,16,1,5,2,0,2,0,0,2,2,0,0,4,1,5,2,3,2,0,2,0,0,1.5572180653968113,4,1.7354999999999998,60.238700000000016,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195252-40-5,"Formamide, N-cyclopropyl-N-(9-(cyclopropylmethyl)-9H-purin-6-yl)-",O=CN(C1CC1)C1=NC=NC2=C1N=CN2CC1CC1,500.0,0,11.256147670487948,11.256147670487948,0.2955389686738892,0.2955389686738892,0.7586338681629438,18.736842105263158,257.29699999999997,242.17699999999996,257.1276601,98,0,0.21511963987655658,-0.3148630863192977,0.3148630863192977,0.21511963987655658,1.263157894736842,2.1052631578947367,2.789473684210526,16.14267765334136,10.372034609178,2.316807369819336,-2.1464506229132843,2.338404160387054,-2.2446523964034766,5.9019728631759545,-0.10712799929814863,3.3187622446091645,1.7733178740296915,628.99532654139,12.819626477379408,10.566601519844522,10.566601519844522,9.364504642955708,6.760398805964531,6.760398805964531,5.453649327113348,5.453649327113348,3.832135448325536,3.832135448325536,2.431084273353199,2.431084273353199,-1.9800000000000002,80818.49818072237,10.898241638481398,4.01033822000079,1.8714025932100522,110.02037388004287,4.567099647791355,6.3273200747645415,16.981740716219015,6.410095306116121,0.0,0.0,9.694446914922299,14.951935562841623,0.0,0.0,0.0,31.60119253786543,12.586597235060536,6.3273200747645415,4.794537184071822,23.39183602233514,0.0,19.51903521063298,5.917906046161393,38.269883726764576,4.899909730850477,12.654640149529083,0.0,0.0,4.899909730850477,5.817862777835028,0.0,0.0,31.97097134589706,11.339293589984397,5.917906046161393,25.683286491704038,12.654640149529083,0.0,11.16387793838399,0.0,63.910000000000004,0.0,4.794537184071822,0.0,0.0,11.85970360698299,42.87827894242609,19.168963320616562,4.899909730850477,6.3273200747645415,19.51903521063298,0.0,2.07744142101285,0.0,25.945951147434286,0.0,1.5755092592592597,1.4152484882842025,0.2955389686738892,8.887263899386916,0.9697134826152682,0.0,0.5384615384615384,19,0,6,2,0,2,1,0,2,2,0,0,4,0,6,2,5,2,0,2,0,0,2.3002965775582096,4,1.3615,69.61200000000002,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
